row_index,condition,lambda,prefix,prompt,caption,vision_label,baseline_projection,projection,spatial_prob,descriptive_prob,disparity
682,steered,10.0,The image shows,Describe this image:\nA brown and white giraffe on green grass\n\nThe image shows,A brown and white giraffe on green grass,descriptive,2.492999417129179,9.998623696862747,0.06942958585446429,0.9305704141455354,-0.8611408282910711
683,steered,10.0,The image shows,Describe this image:\nSeveral mopeds are lined up along the side of a hotel parking lot.\n\nThe image shows,Several mopeds are lined up along the side of a hotel parking lot.,spatial,3.0172771585357028,9.999537503742669,0.7173242792658601,0.28267572073413966,0.4346485585317204
684,steered,10.0,The image shows,Describe this image:\nTwo men in red outfits wearing brown hats and wearing a fake black horse costume. \n\nThe image shows,Two men in red outfits wearing brown hats and wearing a fake black horse costume. ,descriptive,2.4237093628466146,9.999200942348118,0.7011878265516652,0.29881217344833455,0.4023756531033307
685,steered,10.0,The image shows,"Describe this image:\nRoasted plantains, corn on the cub and mushrooms on foil in the foreground with a family sitting down to eat at an outdoor table in the background\n\nThe image shows","Roasted plantains, corn on the cub and mushrooms on foil in the foreground with a family sitting down to eat at an outdoor table in the background",spatial,2.9747610766831647,9.999179584564974,0.17273596595252882,0.8272640340474724,-0.6545280680949436
686,steered,10.0,The image shows,Describe this image:\na close up of doughnuts on a plate near many drinks\n\nThe image shows,a close up of doughnuts on a plate near many drinks,spatial,3.0910522436658283,9.999331837294466,0.9692558231473604,0.030744176852640887,0.9385116462947195
687,steered,10.0,The image shows,Describe this image:\nA large brown bear rest his head on a large rock.\n\nThe image shows,A large brown bear rest his head on a large rock.,descriptive,2.8051674845682113,9.998807071384363,0.05923256344593426,0.9407674365540655,-0.8815348731081312
688,steered,10.0,The image shows,"Describe this image:\nA red, white, and blue airplane flies through the air.\n\nThe image shows","A red, white, and blue airplane flies through the air.",descriptive,2.617266850035557,9.999222757368251,0.07742270398327644,0.9225772960167236,-0.8451545920334471
689,steered,10.0,The image shows,Describe this image:\nA guy sitting at a park and another guy cleaning up around him.\n\nThe image shows,A guy sitting at a park and another guy cleaning up around him.,spatial,3.064908681258607,9.999310778656694,0.889831886040574,0.11016811395942622,0.7796637720811477
690,steered,10.0,The image shows,Describe this image:\na close up of two giraffes behind a fence with trees\n\nThe image shows,a close up of two giraffes behind a fence with trees,spatial,3.0965274671655068,9.998957743809054,0.9935304877374879,0.0064695122625113705,0.9870609754749765
691,steered,10.0,The image shows,Describe this image:\nA large blue and white bus parked at a bus stop.\n\nThe image shows,A large blue and white bus parked at a bus stop.,descriptive,2.526770231917282,9.999270084691151,0.12431565029323585,0.8756843497067642,-0.7513686994135284
692,steered,10.0,The image shows,Describe this image:\nA close up of a piece of chicken and broccoli on a plate.\n\nThe image shows,A close up of a piece of chicken and broccoli on a plate.,spatial,2.810505053256734,9.999038888091313,0.7834713010924111,0.21652869890758852,0.5669426021848226
693,steered,10.0,The image shows,Describe this image:\na close up of a street sign with a traffic light underneath\n\nThe image shows,a close up of a street sign with a traffic light underneath,spatial,2.984814045159422,9.999663438493211,0.9439310408136903,0.056068959186309754,0.8878620816273806
694,steered,10.0,The image shows,Describe this image:\na girl in a black dress laying on her bed and a black and white teddy bear\n\nThe image shows,a girl in a black dress laying on her bed and a black and white teddy bear,descriptive,2.4694360455436506,9.9994156627481,0.5422927764107065,0.45770722358929394,0.08458555282141256
695,steered,10.0,The image shows,Describe this image:\nA stop sign above a crosswalk sign beside a tree in front of a building.\n\nThe image shows,A stop sign above a crosswalk sign beside a tree in front of a building.,spatial,2.906196816699493,9.99956181639712,0.7731952265240156,0.2268047734759847,0.5463904530480309
696,steered,10.0,The image shows,Describe this image:\nSomeone holding a banana up in front of the camera next to a sad looking man at a an office desk. \n\nThe image shows,Someone holding a banana up in front of the camera next to a sad looking man at a an office desk. ,spatial,3.129753732832198,9.999094035949835,0.7683907655804805,0.23160923441951967,0.5367815311609608
697,steered,10.0,The image shows,Describe this image:\na close up of a bunch of banana on a tree\n\nThe image shows,a close up of a bunch of banana on a tree,spatial,3.116290280793771,9.9988998533436,0.9695439325355264,0.030456067464472977,0.9390878650710535
698,steered,10.0,The image shows,Describe this image:\nA small white cat lying on a white bed.\n\nThe image shows,A small white cat lying on a white bed.,descriptive,2.5314413291041546,9.998774020928732,0.06347247843348494,0.9365275215665153,-0.8730550431330304
699,steered,10.0,The image shows,Describe this image:\nTwo zebra grazing near a goose walking in the foreground.\n\nThe image shows,Two zebra grazing near a goose walking in the foreground.,spatial,2.8124669646819793,9.998740866584214,0.9182388232629485,0.081761176737052,0.8364776465258965
700,steered,10.0,The image shows,Describe this image:\nA person wearing a backpack riding a skateboard down a sidewalk in front of some buildings.\n\nThe image shows,A person wearing a backpack riding a skateboard down a sidewalk in front of some buildings.,spatial,2.935947946432206,9.99921948235953,0.7441759306221751,0.25582406937782465,0.4883518612443505
701,steered,10.0,The image shows,Describe this image:\nA black tennis player wearing orange and white clothing hits a backhand\n\nThe image shows,A black tennis player wearing orange and white clothing hits a backhand,descriptive,2.5370839114510133,9.999176232800748,0.021372431503563598,0.9786275684964367,-0.9572551369928731
702,steered,10.0,The image shows,Describe this image:\na close up of a pair of scissors near other tools\n\nThe image shows,a close up of a pair of scissors near other tools,spatial,3.1742980904877927,9.999222727154411,0.9941419341075081,0.005858065892491747,0.9882838682150163
703,steered,10.0,The image shows,Describe this image:\nA close-up of a Zebra eating some grass. \n\nThe image shows,A close-up of a Zebra eating some grass. ,spatial,2.9565176468643486,9.998947683038235,0.9812485804362502,0.018751419563749948,0.9624971608725003
704,steered,10.0,The image shows,Describe this image:\nA skateboard gets horizontal near the top of a ramp\n\nThe image shows,A skateboard gets horizontal near the top of a ramp,spatial,2.9421049192196893,9.998869256995324,0.900316233082016,0.09968376691798338,0.8006324661640326
705,steered,10.0,The image shows,Describe this image:\nA man riding a skateboard up the side of a cement planter.\n\nThe image shows,A man riding a skateboard up the side of a cement planter.,spatial,2.9440741743030996,9.999040572690015,0.5739448853578826,0.4260551146421173,0.14788977071576526
706,steered,10.0,The image shows,"Describe this image:\nA group of people sitting around a wooden table with treats, paper towels and drinks in front of them.\n\nThe image shows","A group of people sitting around a wooden table with treats, paper towels and drinks in front of them.",spatial,3.0787047383585504,9.99937037337777,0.7509092792032523,0.24909072079674827,0.501818558406504
707,steered,10.0,The image shows,Describe this image:\nA red and black with yellow fire hydrant.\n\nThe image shows,A red and black with yellow fire hydrant.,descriptive,2.3128997825058577,9.999009954039584,0.23873494664183986,0.7612650533581604,-0.5225301067163206
708,steered,10.0,The image shows,Describe this image:\nA close-up of a kitten looking at a dog laying in the background.\n\nThe image shows,A close-up of a kitten looking at a dog laying in the background.,spatial,3.0206788526164186,9.999219198541414,0.9397511765337132,0.06024882346628761,0.8795023530674256
709,steered,10.0,The image shows,Describe this image:\nA gray object over a brown and lime green surface.\n\nThe image shows,A gray object over a brown and lime green surface.,descriptive,2.444866229285212,9.998935886451632,0.05037703318302485,0.9496229668169743,-0.8992459336339494
710,steered,10.0,The image shows,Describe this image:\na black and red tennis racket and a black building\n\nThe image shows,a black and red tennis racket and a black building,descriptive,2.24382782001536,9.998858042018433,0.02745825920376531,0.9725417407962343,-0.945083481592469
711,steered,10.0,The image shows,"Describe this image:\nA cat laying down inside of a window, inside a house.\n\nThe image shows","A cat laying down inside of a window, inside a house.",spatial,2.95942063453269,9.998841242179516,0.8805042756699379,0.119495724330062,0.7610085513398759
712,steered,10.0,The image shows,Describe this image:\na large gray train on tracks against a blue sky\n\nThe image shows,a large gray train on tracks against a blue sky,descriptive,2.701225130695714,9.999194461950655,0.048289374757843555,0.9517106252421567,-0.9034212504843131
713,steered,10.0,The image shows,Describe this image:\na close up of a motorcycle parked near a building\n\nThe image shows,a close up of a motorcycle parked near a building,spatial,2.9686896929855013,9.998930294575125,0.9941716204826816,0.005828379517318001,0.9883432409653636
714,steered,10.0,The image shows,Describe this image:\na close up of a street sign with trees in the background\n\nThe image shows,a close up of a street sign with trees in the background,spatial,3.048357290148181,9.999344322418619,0.9152686966964896,0.08473130330351074,0.8305373933929788
715,steered,10.0,The image shows,"Describe this image:\nThe toothbrush has red, white, and blue brissles.\n\nThe image shows","The toothbrush has red, white, and blue brissles.",descriptive,2.283814161547462,9.998862479336807,0.19754020662794833,0.8024597933720519,-0.6049195867441035
716,steered,10.0,The image shows,Describe this image:\ntwo cows outside one laying down and the other standing near a building \n\nThe image shows,two cows outside one laying down and the other standing near a building ,spatial,2.767485141092024,9.99898484261863,0.9351759161584143,0.06482408384158561,0.8703518323168287
